sku,product_name,product_url,price,oem_no,fitment_raw,description,uom,finish,manufacturer,origin,catalog_pages,replacement_items,tech_note,extra_attributes,source,error
16-0136,Shock Tool Set 5 Piece,https://www2.vtwinmfg.com/shock-tool-set-5-piece.html,$37.50,,All models,Shock tool set 5 piece.,1 - SET,,Motorshop,USA,1308,16-0408 - Shock Tool 16-0409 - Shock Adjuster Tool 16-0100 - Shock Spanner Wrench Tool 16-0748 - Shock Wrench Tool,,,product_page,
41-0194,Spectro Heavy Duty DOT 5 Silicone Brake Fluid,https://www2.vtwinmfg.com/dot-5-brake-fluid.html,$53.29,,All models,Spectro heavy duty golden blend DOT 5 silicone brake fluid comes in a 12 ounce bottle. Designed to surpass all DOT 5 specifications and requirements. Heavy duty DOT 5 is the ideal brake fluid for all Twins specifying a DOT 5 fluid but its better because this fluid beats spec in every way. Meets full OEM requirements and should be used according to the manufacturer's instructions. This fluid is non-hygroscopic and will not absorb water or harm painted surfaces. Specially formulated for all applications. **NOTE: Do not use when DOT 5.1 or DOT 4 fluid is specified.,1 - EA,,Spectro Oils,USA,1288,,,,product_page,
40-0028,Oil Tank with Battery Box,https://www2.vtwinmfg.com/oil-tank-with-battery-box.html,$264.35,,FXST 1986-1999 | FLST 1986-1999,This raw oil tank is keg shaped with a right side fill. Tank holds approximately 3 quarts of oil. *NOTE: Without battery box.,1 - EA,Chrome,V-Twin,Imported,,,,"{""Style"": ""Keg""}",product_page,
35-0262,Tillotson Adjustable Carburetor Needle Kit,https://www2.vtwinmfg.com/tillotson-adjustable-carburetor-needle-kit.html,$39.80,27295-66R,FL 1966-1970 | XL 1966-1970,"Tillotson adjustable carburetor needle kit includes needle with T handle, jet, spring, threaded insert, o-ring, and sealing gasket. Seven piece kit for all Tillotson carbs on Sportster and Big Twin models.",1 - KIT,,Sifton,Imported,732,,,,product_page,
24-0361,41mm Fork Damper Valve,https://www2.vtwinmfg.com/big_twin_1984_up/front_fork/fork_tubes.html/41mm-fork-damper-valve.html,$59.24,,FLST 2000-2015 | FXST 2000-2015 | FXDWG 2000-2005 | FLT 2000-2013,Fork damper valve allows accurate damping of oil flow. Valve has an outer diameter of 31mm. 41MM fork tamper valve controls the motion with a tunable valve that sits on top of the damping rod. Fork damper valves are held in place by the main fork springs.,1 - SET,,V-Twin,Imported,293,,,"{""Size"": ""41 mm""}",product_page,
16-0917,Shock Tool,https://www2.vtwinmfg.com/shock-tool-1.html,$8.87,,FLST 1989-2017 | FXST 1989-2017,"Shock tool for use with 3/8"" ratchet drive",1 - EA,,V-Twin,USA,314,,,,product_page,
15-1320,Cometic Primary Gasket,https://www2.vtwinmfg.com/cometic-primary-gasket-5.html,$32.19,,XL 2004-UP,Cometic AFM primary gasket. *NOTE: AFM denotes foam surface that is bonded to aluminum.,1 - EA,,Cometic,USA,1329,,,"{""Type"": ""Individual Gaskets""}",product_page,
16-0073,Lower Fork Bearing Removal Tool,https://www2.vtwinmfg.com/lower-bearing-removal-tool.html,$78.42,,XL 1978-UP | FXD 1991-2017 | FXST 1984-2017 | FX 1971-1984 | FL 1948-1984 | FLT 1979-UP | FXR 1982-1994 | FLST 1986-2017,"Lower fork bearing removal tool includes cross arm puller, rods and lower puller claw. To use the tool remove roller from old bearing, install claw and turn puller.",1 - EA,,Motorshop,Imported,1311,"16-0499 - 4-3/4"" Cross Arm Puller Tool",,,product_page,
16-0136,Shock Tool Set 5 Piece,https://www2.vtwinmfg.com/shock-tool-set-5-piece.html,$37.50,,All models,Shock tool set 5 piece.,1 - SET,,Motorshop,USA,1308,16-0408 - Shock Tool 16-0409 - Shock Adjuster Tool 16-0100 - Shock Spanner Wrench Tool 16-0748 - Shock Wrench Tool,,,product_page,
16-0954,Multi Shock Tool,https://www2.vtwinmfg.com/shock-tool-set.html,$14.29,94448-82A,FXD 1991-2017 | FLST 1989-2017 | XL 1979-UP | FX 1979-1984 | FLT 1979-UP | FXR 1982-1994 | FXST 1989-2017,Multi shock tool.,1 - EA,,Motorshop,Imported,58,,,,product_page,
32-0317,Heavy Duty Black Ground Battery Cable Assortment,https://www2.vtwinmfg.com/heavy-duty-black-ground-battery-cable-assortment.html,$67.23,,Custom application for original cable,Battery ground cable assortment is heavy duty replacement type and includes five pieces of our most popular battery cables. PVC plastic coated cable replaces original with heat shield terminal ends.,1 - KIT,,Volt Tech,USA,377,"32-0311 - Black Positive/Negative 10-3/4"" Battery Cable 32-0314 - Black Ground 8-1/2"" Battery Cable 32-0313 - Black Ground 10-1/4"" Battery Cable",,"{""Size"": ""All Other"", ""Type"": ""Cable""}",product_page,
32-1416,"Black 30"" Flexible Battery Cable",https://www2.vtwinmfg.com/black-30-flexible-battery-cable.html,$51.79,,Custom application,"Flexible battery cable by Volt Tech features a #4 gauge cable manufactured with pure electrolytic-grade #36 gauge tinned copper strands for maximum current transfer and flexibility. Cable is specially rated 125°C, oil and gas resistant, and features a black ultra-flexible translucent jacket.",1 - EA,,All Balls Racing,USA,377,,,"{""Size"": ""30 inch"", ""Type"": ""Cable""}",product_page,
16-0136,Shock Tool Set 5 Piece,https://www2.vtwinmfg.com/shock-tool-set-5-piece.html,$37.50,,All models,Shock tool set 5 piece.,1 - SET,,Motorshop,USA,1308,16-0408 - Shock Tool 16-0409 - Shock Adjuster Tool 16-0100 - Shock Spanner Wrench Tool 16-0748 - Shock Wrench Tool,,,product_page,
16-1003,Spring Fork Assembly Clamp,https://www2.vtwinmfg.com/spring-fork-assembly-clamp.html,$94.46,,WL 1936-1952 | FL 1941-1948 | EL 1936-1940 | UL 1937-1948,The spring fork assembly clamp facilitates building of stock type forks by compressing upper and lower spring.,1 - EA,,Motorshop,Imported,800,,,,product_page,
68-0015,Motorcyclepedia Coffee Mug,https://www2.vtwinmfg.com/coffee-mug.html,$15.12,,All,Motorcyclepedia coffee mug. *NOTE: Product May Not Be Returned.,1 - EA,,V-Twin,USA,,,,,product_page,
42-0051,Flat Chrome Inspection Cover,https://www2.vtwinmfg.com/flat-chrome-inspection-cover.html,$18.95,60569-29,G 1937-1963 | WL 1937-1952 | XLCH 1958-1969,"Side Valve flat inspection cover. The bolt holes distance center-to-center measures 1-7/8"".",1 - EA,,V-Twin,Imported,830,,,"{""Measurements"": ""Diameter: 2-3/4\""""}",product_page,
16-1003,Spring Fork Assembly Clamp,https://www2.vtwinmfg.com/spring-fork-assembly-clamp.html,$94.46,,WL 1936-1952 | FL 1941-1948 | EL 1936-1940 | UL 1937-1948,The spring fork assembly clamp facilitates building of stock type forks by compressing upper and lower spring.,1 - EA,,Motorshop,Imported,800,,,,product_page,
42-0618,Inner Primary Cover Reinforcement Ring,https://www2.vtwinmfg.com/catalog/product/view/id/31142/s/inner-primary-cover-reinforcement-ring/,$27.45,,EL 1936-1940 | FL 1941-1954 | UL 1937-1948,Reinforcement ring fits inner primary cover at engine crank shaft.,1 - EA,,V-Twin,USA,774,,,,product_page,
24-0184,Chrome Fork Tube Caps Vented,https://www2.vtwinmfg.com/chrome-fork-tube-caps-vented.html,$32.55,45729-49,FL 1949-1976,Fork tube caps chrome are vented. Sold as a pair.,1 - SET,,V-Twin,Imported,621,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
41-0155,20W-50 Synthetic Blend Spectro Oil,https://www2.vtwinmfg.com/20w-50-synthetic-blend-spectro-oil.html,$210.55,,All models,20-50W Synthetic blend Spectro oil comes in a case,12 - CS,,Spectro Oils,USA,1288,,,,product_page,
16-1728,Pushrod Cover Clip Tool,https://www2.vtwinmfg.com/pushrod-cover-clip-tool.html,$20.87,,XL 1957-2003 | FXD 1991-2017 | FL 1941-1984 | FXST 1984-2017 | EL 1936-1940 | FX 1971-1984 | FLT 1979-UP | FXR 1982-1994 | FLST 1986-2017,Sifton pushrod cover compressor tool allows removal and installation of pushrod clip.,1 - EA,,Sifton,Imported,1296,,,,product_page,
35-0400,Petcock Wing Type Chrome,https://www2.vtwinmfg.com/petcock-wing-type-chrome.html,$64.70,62125-55B,FL 1965-1974 | XL 1955-1974 | FX 1971-1974,"Chrome petcock wing type includes screen and 2 handles, sliding control valve with reserve. Use with 5/16"" fuel line.",1 - EA,,V-Twin,Imported,1207,,"Suggested to use with #38-1324, Replica Sportster 2.4 Gallon Gas Tank","{""Measurements"": ""Thread Pitch: 5/8\"" x 18 Overall Length: 4\"""", ""Thread Pitch: 5/8\"" x 18"": ""Overall Length: 4\""""}",product_page,
33-2023,Indicator Lamp Neutral Type Green,https://www2.vtwinmfg.com/indicator-lamp-neutral-type-green-1.html,$14.07,68574-86,FXD 1991-2017 | XL 1986-UP | FXR 1986-1994,"Green neutral indicator lamp, with a black bezel, is for 5/16"" holes, with ""N"". This is a stock replacement and will fit most aftermarket brackets and handlebar clamps.",1 - EA,,Wyatt Gatling,Imported,431,,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
41-0050,Oil Change Kit,https://www2.vtwinmfg.com/oil-change-kit.html,$91.75,,FLST 1986-1988 | FLT 1980-1998 | XL 1986-UP | FXR 1982-1994 | FXST 1984-1988,Your all in one kit for that quick oil change. Kit comes complete with 4 Quarts of 20w50 Superior Spectro motor oil and chrome V-Twin Motor shop oil filter.,1 - KIT,,V-Twin,USA,441,16-0529 - Mini Motorcycle Lift Tool 40-0709 - Stock Spin On Oil Filter,,,product_page,
14-5822,,,,,,,,,,,,,,,not_found,
42-1653,Finned Derby Cover Black,https://www2.vtwinmfg.com/finned-derby-cover-black-2.html,$50.62,25454-01,FXST 1999-2016 | FLST 1999-2016 | FL 1999-2016 | FXD 1999-2016,Finned derby cover features 5 holes and a black finish.,1 - EA,,V-Twin,Imported,453,,,,product_page,
41-0194,Spectro Heavy Duty DOT 5 Silicone Brake Fluid,https://www2.vtwinmfg.com/dot-5-brake-fluid.html,$53.29,,All models,Spectro heavy duty golden blend DOT 5 silicone brake fluid comes in a 12 ounce bottle. Designed to surpass all DOT 5 specifications and requirements. Heavy duty DOT 5 is the ideal brake fluid for all Twins specifying a DOT 5 fluid but its better because this fluid beats spec in every way. Meets full OEM requirements and should be used according to the manufacturer's instructions. This fluid is non-hygroscopic and will not absorb water or harm painted surfaces. Specially formulated for all applications. **NOTE: Do not use when DOT 5.1 or DOT 4 fluid is specified.,1 - EA,,Spectro Oils,USA,1288,,,,product_page,
31-0201,"Inspection Tag Holder 1/2"" Mount Stainless Steel",https://www2.vtwinmfg.com/inspection-tag-holder-1-2-mount-stainless-steel.html,$20.87,,All models,"Inspection tag holder has a stainless steel finish with rounded corners on all sides and edges. Tag holder is strong , light weight and looks great. Plate area measures 3-1/2"" X 4-1/4"" with a 1/4"" mount hole. Can be mounted to footpeg or shock studs. Fits nicely behind left or right passenger footpeg.",1 - EA,,V-Twin,Imported,341,,,,product_page,
8767-10,Handlebar Lever Allen Screw,https://www2.vtwinmfg.com/handlebar-lever-allen-screw.html,$20.99,,FLT 1985-1995 | FLT 1982-1984 | XL 1982-1995 | FLST 1986-1995 | FX 1982-1984 | FXR 1982-1994 | FXST 1984-1995 | FXR 1985-1994 | FXD 1991-1995,Handlebar lever allen screw.,10 - SET,,Colony,USA,1063,,,,product_page,
41-0050,Oil Change Kit,https://www2.vtwinmfg.com/oil-change-kit.html,$91.75,,FLST 1986-1988 | FLT 1980-1998 | XL 1986-UP | FXR 1982-1994 | FXST 1984-1988,Your all in one kit for that quick oil change. Kit comes complete with 4 Quarts of 20w50 Superior Spectro motor oil and chrome V-Twin Motor shop oil filter.,1 - KIT,,V-Twin,USA,441,16-0529 - Mini Motorcycle Lift Tool 40-0709 - Stock Spin On Oil Filter,,,product_page,
33-1621,Replica Chrome Guide Spotlamp Set 6 Volt,https://www2.vtwinmfg.com/catalog/product/view/id/41980/s/replica-chrome-guide-spotlamp-set-6-volt-2/,$304.39,,FL 1941-1957 | EL 1938-1940,"Chrome guide Spring Fork spotlamp set includes a 6 volt 35 watt clear bulb Genuine Replica Guide Product Licensed by GM, has Guide logo on bracket. Spotlamps include replica toggle switches with correct shape balled handle and 2 additional red and amber lenses. *NOTE: Requires seperate purchase of V-Twin #31-0416, spotlamp clamp set.                                                                                                                                                                                                                                                *NOTE: For show or decorative use only and are not D.O.T. approved.",1 - SET,,V-Twin,Imported,1129,33-1520 - Replica Chrome Guide Spotlamp Set 6 Volt 33-2002 - Red Glass Spotlamp Lens 33-0062 - Amber Glass Spotlamp Lens Set 33-0113 - Cadmium Spotlamp Swivel Set 37-0858 - Spring Fork Spotlamp Mount Bolt,,,product_page,
41-0194,Spectro Heavy Duty DOT 5 Silicone Brake Fluid,https://www2.vtwinmfg.com/dot-5-brake-fluid.html,$53.29,,All models,Spectro heavy duty golden blend DOT 5 silicone brake fluid comes in a 12 ounce bottle. Designed to surpass all DOT 5 specifications and requirements. Heavy duty DOT 5 is the ideal brake fluid for all Twins specifying a DOT 5 fluid but its better because this fluid beats spec in every way. Meets full OEM requirements and should be used according to the manufacturer's instructions. This fluid is non-hygroscopic and will not absorb water or harm painted surfaces. Specially formulated for all applications. **NOTE: Do not use when DOT 5.1 or DOT 4 fluid is specified.,1 - EA,,Spectro Oils,USA,1288,,,,product_page,
37-8911,"Chrome Cable Clamp 1""",https://www2.vtwinmfg.com/chrome-cable-clamp-1.html,$17.25,,All models,One hole clamp is a 2 piece design for securing the clutch cable to the frame.,1 - EA,,V-Twin,Imported,418,,,,product_page,
16-1763,Universal Thread Gauge Set,https://www2.vtwinmfg.com/universal-thread-gauge-set.html,$23.74,,All models,"The 4 piece Universal thread gauge set identifies USS, Metric, pipe size and spark plug size.",1 - SET,,Thexton,USA,1313,,,,product_page,
50-0049,Shorty Detachable Sissy Bar Black,https://www2.vtwinmfg.com/shorty-detachable-sissy-bar-black.html,$135.19,54248-09A,FLT 2009-UP,"Upright detachable passenger sissy bar is 2"" shorter than standard height features a black finish. Accepts short sissy bar pads. Best fit for low-profile custom seats. Easy to attach and detach. Requires docking hardware kit and detachable mount kit available separately. Will also fit FLHTC models with a detachable touring pack rack.",1 - EA,,Wyatt Gatling,Imported,21,,,"{""Measurements"": ""Bar Diameter: 16mm Height: 9-1/2\"""", ""Bar Diameter: 16mm"": ""Height: 9-1/2\"""", ""Style"": ""Shorty""}",product_page,
